index,parent,subba,time,start,end,start_act,end_act,start_match,end_match,n_obs,na,type,update,success,comments
173,CISO,SCE,2024-03-03 11:07:03.173145+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
173,CISO,SDGE,2024-03-03 11:07:03.175145+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
173,CISO,VEA,2024-03-03 11:07:03.176934+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
174,CISO,PGAE,2024-03-03 12:08:50.336685+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
174,CISO,SCE,2024-03-03 12:08:50.338030+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
174,CISO,SDGE,2024-03-03 12:08:50.340156+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
174,CISO,VEA,2024-03-03 12:08:50.341971+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
175,CISO,PGAE,2024-03-03 13:07:52.286662+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
175,CISO,SCE,2024-03-03 13:07:52.288331+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
175,CISO,SDGE,2024-03-03 13:07:52.291229+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
175,CISO,VEA,2024-03-03 13:07:52.293874+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
176,CISO,PGAE,2024-03-03 14:07:28.279295+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
176,CISO,SCE,2024-03-03 14:07:28.280419+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
176,CISO,SDGE,2024-03-03 14:07:28.282337+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
176,CISO,VEA,2024-03-03 14:07:28.283970+00:00,2024-03-02 09:00:00,2024-03-02 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
177,CISO,PGAE,2024-03-03 16:07:10.727533+00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,True,True,24.0,0.0,refresh,True,True,
177,CISO,SCE,2024-03-03 16:07:16.178425+00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,True,True,24.0,0.0,refresh,True,True,
177,CISO,SDGE,2024-03-03 16:07:18.944146+00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,True,True,24.0,0.0,refresh,True,True,
177,CISO,VEA,2024-03-03 16:07:20.865901+00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,2024-03-02 09:00:00,2024-03-03 08:00:00,True,True,24.0,0.0,refresh,True,True,
178,CISO,PGAE,2024-03-03 17:06:47.227058+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
178,CISO,SCE,2024-03-03 17:06:47.228233+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
178,CISO,SDGE,2024-03-03 17:06:47.230133+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
178,CISO,VEA,2024-03-03 17:06:47.231833+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
179,CISO,PGAE,2024-03-03 18:07:24.274381+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
179,CISO,SCE,2024-03-03 18:07:24.275516+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
179,CISO,SDGE,2024-03-03 18:07:24.277410+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
179,CISO,VEA,2024-03-03 18:07:24.279171+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
180,CISO,PGAE,2024-03-03 20:07:55.146381+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
180,CISO,SCE,2024-03-03 20:07:55.147559+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
180,CISO,SDGE,2024-03-03 20:07:55.149592+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
180,CISO,VEA,2024-03-03 20:07:55.151540+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
181,CISO,PGAE,2024-03-03 21:07:38.920294+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
181,CISO,SCE,2024-03-03 21:07:38.922612+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
181,CISO,SDGE,2024-03-03 21:07:38.925254+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
181,CISO,VEA,2024-03-03 21:07:38.927389+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
182,CISO,PGAE,2024-03-03 22:06:46.976069+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
182,CISO,SCE,2024-03-03 22:06:46.977304+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
182,CISO,SDGE,2024-03-03 22:06:46.979532+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
182,CISO,VEA,2024-03-03 22:06:46.981158+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
183,CISO,PGAE,2024-03-03 23:07:00.666423+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
183,CISO,SCE,2024-03-03 23:07:00.667647+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
183,CISO,SDGE,2024-03-03 23:07:00.669938+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
183,CISO,VEA,2024-03-03 23:07:00.671690+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
184,CISO,PGAE,2024-03-04 00:20:03.578902+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
184,CISO,SCE,2024-03-04 00:20:03.580050+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
184,CISO,SDGE,2024-03-04 00:20:03.582066+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
184,CISO,VEA,2024-03-04 00:20:03.584057+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
185,CISO,PGAE,2024-03-04 00:20:39.170977+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
185,CISO,SCE,2024-03-04 00:20:39.172118+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
185,CISO,SDGE,2024-03-04 00:20:39.174226+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
185,CISO,VEA,2024-03-04 00:20:39.176061+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
186,CISO,PGAE,2024-03-04 01:30:11.237755+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
186,CISO,SCE,2024-03-04 01:30:11.238964+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
186,CISO,SDGE,2024-03-04 01:30:11.240993+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
186,CISO,VEA,2024-03-04 01:30:11.242917+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
187,CISO,PGAE,2024-03-04 02:34:18.748661+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
187,CISO,SCE,2024-03-04 02:34:18.750190+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
187,CISO,SDGE,2024-03-04 02:34:18.752786+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
187,CISO,VEA,2024-03-04 02:34:18.755508+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
188,CISO,PGAE,2024-03-04 03:28:35.502560+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
188,CISO,SCE,2024-03-04 03:28:35.503704+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
188,CISO,SDGE,2024-03-04 03:28:35.505669+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
188,CISO,VEA,2024-03-04 03:28:35.507358+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
189,CISO,PGAE,2024-03-04 04:23:40.736173+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
189,CISO,SCE,2024-03-04 04:23:40.737444+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
189,CISO,SDGE,2024-03-04 04:23:40.739628+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
189,CISO,VEA,2024-03-04 04:23:40.741294+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
190,CISO,PGAE,2024-03-04 05:24:20.157291+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
190,CISO,SCE,2024-03-04 05:24:20.158769+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
190,CISO,SDGE,2024-03-04 05:24:20.161162+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
190,CISO,VEA,2024-03-04 05:24:20.163020+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
191,CISO,PGAE,2024-03-04 06:27:18.105438+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
191,CISO,SCE,2024-03-04 06:27:18.106620+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
191,CISO,SDGE,2024-03-04 06:27:18.108601+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
191,CISO,VEA,2024-03-04 06:27:18.110269+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
192,CISO,PGAE,2024-03-04 07:36:12.342803+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
192,CISO,SCE,2024-03-04 07:36:12.344353+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
192,CISO,SDGE,2024-03-04 07:36:12.348013+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
192,CISO,VEA,2024-03-04 07:36:12.350095+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
193,CISO,PGAE,2024-03-04 08:24:53.888537+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
193,CISO,SCE,2024-03-04 08:24:53.889703+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
193,CISO,SDGE,2024-03-04 08:24:53.891782+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
193,CISO,VEA,2024-03-04 08:24:53.893608+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
194,CISO,PGAE,2024-03-04 09:51:44.235254+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
194,CISO,SCE,2024-03-04 09:51:44.237071+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
194,CISO,SDGE,2024-03-04 09:51:44.240453+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
194,CISO,VEA,2024-03-04 09:51:44.243206+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
195,CISO,PGAE,2024-03-04 10:51:05.905283+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
195,CISO,SCE,2024-03-04 10:51:05.906495+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
195,CISO,SDGE,2024-03-04 10:51:05.908410+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
195,CISO,VEA,2024-03-04 10:51:05.910069+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
196,CISO,PGAE,2024-03-04 11:40:08.609548+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
196,CISO,SCE,2024-03-04 11:40:08.611007+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
196,CISO,SDGE,2024-03-04 11:40:08.613664+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
196,CISO,VEA,2024-03-04 11:40:08.615906+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
197,CISO,PGAE,2024-03-04 12:13:06.990427+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
197,CISO,SCE,2024-03-04 12:13:06.991831+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
197,CISO,SDGE,2024-03-04 12:13:06.994016+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
197,CISO,VEA,2024-03-04 12:13:06.995928+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
198,CISO,PGAE,2024-03-04 13:07:57.625236+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
198,CISO,SCE,2024-03-04 13:07:57.626411+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
198,CISO,SDGE,2024-03-04 13:07:57.628390+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
198,CISO,VEA,2024-03-04 13:07:57.630089+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
199,CISO,PGAE,2024-03-04 14:07:05.481348+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
199,CISO,SCE,2024-03-04 14:07:05.482545+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
199,CISO,SDGE,2024-03-04 14:07:05.484481+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
199,CISO,VEA,2024-03-04 14:07:05.486220+00:00,2024-03-03 09:00:00,2024-03-03 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
200,CISO,PGAE,2024-03-04 15:07:56.999152+00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,True,True,24.0,0.0,refresh,True,True,
200,CISO,SCE,2024-03-04 15:07:58.520694+00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,True,True,24.0,0.0,refresh,True,True,
200,CISO,SDGE,2024-03-04 15:08:00.099889+00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,True,True,24.0,0.0,refresh,True,True,
200,CISO,VEA,2024-03-04 15:08:03.356046+00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,2024-03-03 09:00:00,2024-03-04 08:00:00,True,True,24.0,0.0,refresh,True,True,
201,CISO,PGAE,2024-03-04 16:07:48.491003+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
201,CISO,SCE,2024-03-04 16:07:48.492247+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
201,CISO,SDGE,2024-03-04 16:07:48.494256+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
201,CISO,VEA,2024-03-04 16:07:48.495996+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
202,CISO,PGAE,2024-03-04 17:07:25.694900+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
202,CISO,SCE,2024-03-04 17:07:25.696170+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
202,CISO,SDGE,2024-03-04 17:07:25.698137+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
202,CISO,VEA,2024-03-04 17:07:25.699843+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
203,CISO,PGAE,2024-03-04 18:07:26.968711+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
203,CISO,SCE,2024-03-04 18:07:26.969921+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
203,CISO,SDGE,2024-03-04 18:07:26.971995+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
203,CISO,VEA,2024-03-04 18:07:26.973797+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
204,CISO,PGAE,2024-03-04 19:07:07.843731+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
204,CISO,SCE,2024-03-04 19:07:07.845000+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
204,CISO,SDGE,2024-03-04 19:07:07.847201+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
204,CISO,VEA,2024-03-04 19:07:07.848871+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
205,CISO,PGAE,2024-03-04 20:07:53.996031+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
205,CISO,SCE,2024-03-04 20:07:53.997882+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
205,CISO,SDGE,2024-03-04 20:07:54.000775+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
205,CISO,VEA,2024-03-04 20:07:54.003436+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
206,CISO,PGAE,2024-03-04 21:07:47.642414+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
206,CISO,SCE,2024-03-04 21:07:47.643792+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
206,CISO,SDGE,2024-03-04 21:07:47.646021+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
206,CISO,VEA,2024-03-04 21:07:47.647837+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
207,CISO,PGAE,2024-03-04 22:07:04.514295+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
207,CISO,SCE,2024-03-04 22:07:04.515568+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
207,CISO,SDGE,2024-03-04 22:07:04.517749+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
207,CISO,VEA,2024-03-04 22:07:04.519553+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
208,CISO,PGAE,2024-03-04 23:08:18.693260+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
208,CISO,SCE,2024-03-04 23:08:18.694971+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
208,CISO,SDGE,2024-03-04 23:08:18.697587+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
208,CISO,VEA,2024-03-04 23:08:18.700102+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
209,CISO,PGAE,2024-03-05 00:19:17.577614+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
209,CISO,SCE,2024-03-05 00:19:17.578844+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
209,CISO,SDGE,2024-03-05 00:19:17.580945+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
209,CISO,VEA,2024-03-05 00:19:17.582910+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
210,CISO,PGAE,2024-03-05 01:26:46.363767+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
210,CISO,SCE,2024-03-05 01:26:46.364910+00:00,2024-03-04 09:00:00,2024-03-04 08:00:00,,,,,,,refresh,False,False,"No new data is available; The data refresh failed, please check the log; "
